03:37:23,angry,Unsatisfied
03:37:23,neutral,Satisfied
03:37:23,neutral,Satisfied
03:37:24,neutral,Satisfied
03:37:24,angry,Unsatisfied
03:37:24,sad,Unsatisfied
03:37:24,sad,Unsatisfied
03:37:24,neutral,Satisfied
03:37:24,sad,Unsatisfied
03:37:24,neutral,Satisfied
03:37:24,neutral,Satisfied
03:37:24,neutral,Satisfied
03:37:24,neutral,Satisfied
03:37:24,neutral,Satisfied
03:37:25,neutral,Satisfied
03:37:25,neutral,Satisfied
03:37:25,neutral,Satisfied
03:37:25,angry,Unsatisfied
03:37:25,neutral,Satisfied
03:37:25,neutral,Satisfied
03:37:25,angry,Unsatisfied
03:37:25,neutral,Satisfied
03:37:25,angry,Unsatisfied
03:37:25,angry,Unsatisfied
03:37:26,neutral,Satisfied
03:37:26,neutral,Satisfied
03:37:26,neutral,Satisfied
03:37:26,neutral,Satisfied
03:37:26,neutral,Satisfied
03:37:26,neutral,Satisfied
03:37:26,fear,Unsatisfied
03:37:26,angry,Unsatisfied
03:37:26,neutral,Satisfied
03:37:26,angry,Unsatisfied
03:37:27,angry,Unsatisfied
03:37:27,neutral,Satisfied
03:37:27,fear,Unsatisfied
03:37:27,surprise,Satisfied
03:37:27,neutral,Satisfied
03:37:27,neutral,Satisfied
03:37:27,neutral,Satisfied
03:37:27,neutral,Satisfied
03:37:27,neutral,Satisfied
03:37:27,angry,Unsatisfied
03:37:27,angry,Unsatisfied
03:37:28,fear,Unsatisfied
03:37:28,fear,Unsatisfied
03:37:28,fear,Unsatisfied
03:37:28,neutral,Satisfied
03:37:28,neutral,Satisfied
03:37:28,surprise,Satisfied
03:37:28,fear,Unsatisfied
03:37:28,fear,Unsatisfied
03:37:28,fear,Unsatisfied
03:37:28,fear,Unsatisfied
03:37:29,fear,Unsatisfied
03:37:29,neutral,Satisfied
03:37:29,fear,Unsatisfied
03:37:29,fear,Unsatisfied
03:37:29,fear,Unsatisfied
03:37:29,neutral,Satisfied
03:37:29,fear,Unsatisfied
03:37:29,fear,Unsatisfied
03:37:29,fear,Unsatisfied
03:37:29,fear,Unsatisfied
03:37:30,fear,Unsatisfied
03:37:30,fear,Unsatisfied
03:37:30,fear,Unsatisfied
03:37:30,neutral,Satisfied
03:37:30,neutral,Satisfied
03:37:30,neutral,Satisfied
03:37:30,neutral,Satisfied
03:37:30,neutral,Satisfied
03:37:30,neutral,Satisfied
03:37:30,neutral,Satisfied
03:37:31,neutral,Satisfied
03:37:31,neutral,Satisfied
03:37:31,neutral,Satisfied
03:37:31,happy,Satisfied
03:37:31,happy,Satisfied
03:37:31,happy,Satisfied
03:37:31,neutral,Satisfied
03:37:31,neutral,Satisfied
03:37:31,happy,Satisfied
03:37:31,happy,Satisfied
03:37:32,happy,Satisfied
03:37:32,happy,Satisfied
03:37:32,neutral,Satisfied
03:37:32,happy,Satisfied
03:37:32,neutral,Satisfied
03:37:32,happy,Satisfied
03:37:32,happy,Satisfied
03:37:32,happy,Satisfied
03:37:32,neutral,Satisfied
03:37:32,neutral,Satisfied
03:37:32,neutral,Satisfied
03:37:33,neutral,Satisfied
03:37:33,neutral,Satisfied
03:37:33,neutral,Satisfied
03:37:33,neutral,Satisfied
03:37:33,neutral,Satisfied
03:37:33,neutral,Satisfied
03:37:33,neutral,Satisfied
03:37:33,neutral,Satisfied
03:37:33,neutral,Satisfied
03:37:33,neutral,Satisfied
03:37:34,neutral,Satisfied
03:37:34,neutral,Satisfied
03:37:34,neutral,Satisfied
03:37:34,neutral,Satisfied
03:37:34,neutral,Satisfied
03:37:34,neutral,Satisfied
03:37:34,neutral,Satisfied
03:37:34,neutral,Satisfied
03:37:34,neutral,Satisfied
03:37:34,neutral,Satisfied
03:37:35,neutral,Satisfied
03:37:35,neutral,Satisfied
03:37:35,neutral,Satisfied
03:37:35,neutral,Satisfied
03:37:35,happy,Satisfied
03:37:35,neutral,Satisfied
03:37:35,neutral,Satisfied
03:37:35,neutral,Satisfied
03:37:35,neutral,Satisfied
03:37:35,happy,Satisfied
03:37:36,fear,Unsatisfied
03:37:36,surprise,Satisfied
03:37:36,surprise,Satisfied
03:37:36,surprise,Satisfied
03:37:36,surprise,Satisfied
03:37:36,surprise,Satisfied
03:37:36,surprise,Satisfied
03:37:36,surprise,Satisfied
03:37:36,neutral,Satisfied
03:37:36,surprise,Satisfied
03:37:37,sad,Unsatisfied
03:37:37,neutral,Satisfied
03:37:37,neutral,Satisfied
03:37:37,surprise,Satisfied
03:37:37,surprise,Satisfied
03:37:37,surprise,Satisfied
03:37:37,surprise,Satisfied
03:37:37,surprise,Satisfied
03:37:37,surprise,Satisfied
03:37:37,surprise,Satisfied
03:37:37,surprise,Satisfied
03:37:38,surprise,Satisfied
03:37:38,surprise,Satisfied
03:37:38,surprise,Satisfied
03:37:38,surprise,Satisfied
03:37:38,surprise,Satisfied
03:37:38,surprise,Satisfied
03:37:38,surprise,Satisfied
03:37:38,surprise,Satisfied
03:37:38,surprise,Satisfied
03:37:38,surprise,Satisfied
03:37:39,surprise,Satisfied
03:37:39,surprise,Satisfied
03:37:39,neutral,Satisfied
03:37:39,happy,Satisfied
03:37:39,happy,Satisfied
03:37:39,neutral,Satisfied
03:37:39,angry,Unsatisfied
03:37:39,angry,Unsatisfied
03:37:39,angry,Unsatisfied
03:37:39,sad,Unsatisfied
03:37:39,happy,Satisfied
03:37:40,happy,Satisfied
03:37:40,angry,Unsatisfied
03:37:40,happy,Satisfied
03:37:40,neutral,Satisfied
03:37:40,sad,Unsatisfied
03:37:40,sad,Unsatisfied
03:37:40,happy,Satisfied
03:37:40,happy,Satisfied
03:37:40,happy,Satisfied
03:37:40,neutral,Satisfied
03:37:40,happy,Satisfied
03:37:41,neutral,Satisfied
03:37:41,neutral,Satisfied
03:37:41,neutral,Satisfied
03:37:41,neutral,Satisfied
03:37:41,neutral,Satisfied
03:37:41,neutral,Satisfied
03:37:41,sad,Unsatisfied
03:37:41,neutral,Satisfied
03:37:41,neutral,Satisfied
03:37:41,neutral,Satisfied
03:37:41,sad,Unsatisfied
03:37:42,neutral,Satisfied
03:37:42,neutral,Satisfied
03:37:42,neutral,Satisfied
03:37:42,sad,Unsatisfied
03:38:10,neutral,Satisfied
03:38:10,neutral,Satisfied
03:38:10,neutral,Satisfied
03:38:10,neutral,Satisfied
03:38:10,neutral,Satisfied
03:38:11,neutral,Satisfied
03:38:11,neutral,Satisfied
03:38:11,neutral,Satisfied
03:38:11,neutral,Satisfied
03:38:11,neutral,Satisfied
03:38:11,happy,Satisfied
03:38:11,happy,Satisfied
03:38:11,happy,Satisfied
03:38:11,happy,Satisfied
03:38:11,neutral,Satisfied
03:38:12,neutral,Satisfied
03:38:12,neutral,Satisfied
03:38:12,neutral,Satisfied
03:38:12,neutral,Satisfied
03:38:12,neutral,Satisfied
03:38:12,happy,Satisfied
03:38:12,neutral,Satisfied
03:38:12,neutral,Satisfied
03:38:12,happy,Satisfied
03:38:12,happy,Satisfied
03:38:13,happy,Satisfied
03:38:13,happy,Satisfied
03:38:13,happy,Satisfied
03:38:13,happy,Satisfied
03:38:13,happy,Satisfied
03:38:13,neutral,Satisfied
03:38:13,happy,Satisfied
03:38:13,neutral,Satisfied
03:38:13,neutral,Satisfied
03:38:13,happy,Satisfied
03:38:14,neutral,Satisfied
03:38:14,happy,Satisfied
03:38:14,happy,Satisfied
03:38:14,happy,Satisfied
03:38:14,happy,Satisfied
03:38:14,happy,Satisfied
03:38:14,happy,Satisfied
03:38:14,happy,Satisfied
03:38:14,happy,Satisfied
03:38:14,happy,Satisfied
03:38:14,neutral,Satisfied
03:38:15,neutral,Satisfied
03:38:15,surprise,Satisfied
03:38:15,surprise,Satisfied
03:38:15,neutral,Satisfied
03:38:15,neutral,Satisfied
03:38:15,surprise,Satisfied
03:38:15,neutral,Satisfied
03:38:15,neutral,Satisfied
03:38:15,neutral,Satisfied
03:38:15,neutral,Satisfied
03:38:16,surprise,Satisfied
03:38:16,happy,Satisfied
03:38:16,happy,Satisfied
03:38:16,happy,Satisfied
03:38:16,happy,Satisfied
03:38:16,happy,Satisfied
03:38:16,neutral,Satisfied
03:38:16,neutral,Satisfied
03:38:16,neutral,Satisfied
03:38:16,neutral,Satisfied
03:38:16,neutral,Satisfied
03:38:17,neutral,Satisfied
03:38:17,neutral,Satisfied
03:38:17,neutral,Satisfied
03:38:17,neutral,Satisfied
03:38:17,happy,Satisfied
03:38:17,neutral,Satisfied
03:38:17,neutral,Satisfied
03:38:18,happy,Satisfied
03:38:18,happy,Satisfied
03:38:18,neutral,Satisfied
03:38:18,neutral,Satisfied
03:38:18,neutral,Satisfied
03:38:18,neutral,Satisfied
03:38:18,neutral,Satisfied
03:38:19,neutral,Satisfied
03:38:19,happy,Satisfied
03:38:19,happy,Satisfied
03:38:19,neutral,Satisfied
03:38:19,neutral,Satisfied
03:38:19,neutral,Satisfied
03:38:19,neutral,Satisfied
03:38:19,neutral,Satisfied
03:38:19,neutral,Satisfied
03:38:19,neutral,Satisfied
03:38:20,happy,Satisfied
03:38:20,happy,Satisfied
03:38:20,happy,Satisfied
03:38:20,happy,Satisfied
03:38:20,neutral,Satisfied
03:38:20,neutral,Satisfied
03:38:20,neutral,Satisfied
03:38:20,happy,Satisfied
03:38:20,neutral,Satisfied
03:38:20,happy,Satisfied
03:38:21,happy,Satisfied
03:38:21,happy,Satisfied
03:38:21,neutral,Satisfied
03:38:21,happy,Satisfied
03:38:21,happy,Satisfied
03:38:21,happy,Satisfied
03:38:21,neutral,Satisfied
03:38:21,neutral,Satisfied
03:38:21,neutral,Satisfied
03:38:21,happy,Satisfied
03:38:22,happy,Satisfied
03:38:22,happy,Satisfied
03:38:22,happy,Satisfied
03:38:22,happy,Satisfied
03:38:25,neutral,Satisfied
03:38:25,neutral,Satisfied
03:38:26,neutral,Satisfied
03:38:26,neutral,Satisfied
03:38:27,neutral,Satisfied
03:38:27,neutral,Satisfied
03:38:27,neutral,Satisfied
03:38:27,neutral,Satisfied
03:38:27,neutral,Satisfied
03:38:27,neutral,Satisfied
03:38:27,neutral,Satisfied
03:38:28,neutral,Satisfied
03:38:28,happy,Satisfied
